ticker,isin,name,currency,sector,country
RU000A10BW88,RU000A10BW88,АйДи Коллект 001P-05,RUB,Financial,
RU000A10B7H2,RU000A10B7H2,Аптечная сеть 36.6 002P-02,RUB,Consumer,Россия
RU000A105VU7,RU000A105VU7,Эталон-Финанс 002Р-01,RUB,RealEstate,Россия
RU000A106MW0,RU000A106MW0,ТГК-14 001Р-02,RUB,Utilities,Россия
RU000A10B4X6,RU000A10B4X6,СИБУР Холдинг 001Р-06,RUB,Energy,
RU000A10C7C2,RU000A10C7C2,Алтимейт Эдьюкейшн БО-П01,RUB,Other,Россия
RU000A10DYC8,RU000A10DYC8,ФПК 002Р-01,RUB,Industrials,Россия
RU000A10EKY9,RU000A10EKY9,ЭкоНива 001P-02,RUB,Other,Россия
RU000A104W33,RU000A104W33,Почта России БО-002P-03,RUB,Other,Россия
RU000A106FV6,RU000A106FV6,РСХБ БO-12-002P,RUB,Financial,Россия
RU000A10BFK4,RU000A10BFK4,Новые Технологии 001Р-05,RUB,Materials,
RU000A10BYZ3,RU000A10BYZ3,Медскан 001Р-01,RUB,HealthCare,Россия
RU000A100PB0,RU000A100PB0,ЖКХ Якутии БО-01,RUB,Utilities,Россия
RU000A1008Y3,RU000A1008Y3,Почта России БО-001P-07,RUB,Other,Россия
RU000A10DEM9,RU000A10DEM9,СтройДорСервис БО-01,RUB,Other,Россия
RU000A10B0Z9,RU000A10B0Z9,ЭР-Телеком Холдинг ПБО-02-09,RUB,Telecom,Россия
RU000A10B1N3,RU000A10B1N3,МТС 002P-07,RUB,Telecom,Россия
RU000A0JXN05,RU000A0JXN05,РЖД БО-001P-01R,RUB,Industrials,Россия
RU000A107746,RU000A107746,Т-Банк TCS-perp2,RUB,Financial,Россия
RU000A10DLE1,RU000A10DLE1,Газпром капитал БО-003Р-07,RUB,Energy,Россия
RU000A107DS5,RU000A107DS5,МБЭС 002P-02,RUB,Financial,Россия
RU000A10CM14,RU000A10CM14,Росинтер Холдинг БО-01,RUB,Consumer,Россия
RU000A1013P1,RU000A1013P1,ВЭБ.РФ ПБО-001Р-18,RUB,Financial,Россия
RU000A103AT8,RU000A103AT8,Атомэнергопром 001Р-01,RUB,Energy,Россия
RU000A10ESM7,RU000A10ESM7,МТС 002Р-18,RUB,Telecom,Россия
RU000A107E81,RU000A107E81,Биннофарм Групп 001Р-03,RUB,HealthCare,Россия
RU000A10D459,RU000A10D459,МТС 002P-13,RUB,Telecom,Россия
RU000A10CM71,RU000A10CM71,Айдеко БО-01,RUB,IT,Россия
RU000A107SM6,RU000A107SM6,АФК Система БО 001Р-28,RUB,Financial,Россия
RU000A106AT1,RU000A106AT1,Газпром капитал БО-001Р-06,RUB,Energy,Россия
RU000A10E9Z7,RU000A10E9Z7,Воксис 001Р-02,RUB,Other,Россия
RU000A0JXPG2,RU000A0JXPG2,ГТЛК 001P-04,RUB,Financial,Россия
RU000A10D3G1,RU000A10D3G1,Гельтек-Медика БО-01,RUB,Other,Россия
RU000A10C5Y0,RU000A10C5Y0,ИКС 5 Финанс 003P-13,RUB,Consumer,Россия
RU000A10CZ43,RU000A10CZ43,ИЭК Холдинг 001Р-04,RUB,Other,Россия
RU000A10DLV5,RU000A10DLV5,ГМК Норникель БО-001Р-16,RUB,Materials,Россия
RU000A108ZH9,RU000A108ZH9,Славнефть БО 002Р-05,RUB,Energy,Россия
RU000A1087G4,RU000A1087G4,МФК ПСБ Финан 002Р-01,RUB,Financial,Россия
RU000A109TW9,RU000A109TW9,ГМК Норникель БО-10,RUB,Materials,Россия
RU000A10ECX8,RU000A10ECX8,Полипласт П02-БО-14,RUB,Materials,Россия
RU000A10DZT9,RU000A10DZT9,А101 БО-001Р-03,RUB,RealEstate,Россия
RU000A101XN7,RU000A101XN7,АФК Система БО 001P-14,RUB,Financial,Россия
RU000A105TP1,RU000A105TP1,Магнит БО-004Р-03,RUB,Consumer,Россия
RU000A0JUAH8,RU000A0JUAH8,РЖД 30,RUB,Industrials,Россия
RU000A107DP1,RU000A107DP1,Россети Московский регион БО1Р05,RUB,Utilities,Россия
RU000A106P06,RU000A106P06,Восточная Стивидорная Компания 1P-04R,RUB,Industrials,Россия
RU000A0ZYQY7,RU000A0ZYQY7,АФК Система БО-001P-07,RUB,Financial,Россия
RU000A106Z38,RU000A106Z38,Джи-групп 002P-03,RUB,RealEstate,Россия
RU000A10DBV6,RU000A10DBV6,Уралкуз 001Р-03,RUB,Industrials,Россия
RU000A10CTH9,RU000A10CTH9,Полипласт П02-БО-11,RUB,Materials,Россия
RU000A105R62,RU000A105R62,Газпром капитал ЗО28-1-Д,RUB,Energy,Россия
RU000A10AZG2,RU000A10AZG2,КЛВЗ Кристалл 001P-02,RUB,Consumer,Россия
RU000A10DTS4,RU000A10DTS4,Совкомбанк Лизинг БО-П17,RUB,Financial,Россия
RU000A10DMP5,RU000A10DMP5,Банк ГПБ БО 006Р-04P,RUB,Financial,Россия
RU000A0ZZZ17,RU000A0ZZZ17,Нижнекамскнефтехим 001Р-01,RUB,Materials,Россия
RU000A102SX4,RU000A102SX4,АФК Система БО 001P-19,RUB,Financial,Россия
RU000A10DM96,RU000A10DM96,Россети БО 001P-19R,RUB,Utilities,Россия
RU000A103C95,RU000A103C95,АФК Система БО 001P-21,RUB,Financial,Россия
RU000A106SF2,RU000A106SF2,Интерлизинг 001Р-06,RUB,Financial,Россия
RU000A10EXJ3,RU000A10EXJ3,Мэйл.Ру Финанс 001P-02,RUB,Telecom,Россия
RU000A10AEF9,RU000A10AEF9,ТГК-14 001Р-03,RUB,Utilities,Россия
RU000A101Z74,RU000A101Z74,Банк ГПБ БО 001Р-17Р,RUB,Financial,Россия
RU000A0ZYU05,RU000A0ZYU05,РЖД БО 001Р-05R,RUB,Industrials,Россия
RU000A1008J4,RU000A1008J4,АФК Система БО 001P-10,RUB,Financial,Россия
RU000A10BQV8,RU000A10BQV8,Инвест КЦ 001P-01,RUB,Other,Россия
RU000A10EPQ4,RU000A10EPQ4,Автодор ГК БО-005Р-16,RUB,Industrials,Россия
RU000A10E283,RU000A10E283,Хромос Инжиниринг БО-04,RUB,Other,Россия
RU000A10B3T6,RU000A10B3T6,ИЭК Холдинг 001P-03,RUB,Other,Россия
RU000A108447,RU000A108447,Росагролизинг 001P-05,RUB,Financial,Россия
RU000A10ETL7,RU000A10ETL7,Ростелеком 001P-25R,RUB,Telecom,Россия
RU000A106Z46,RU000A106Z46,АФК Система БО 001Р-26,RUB,Financial,Россия
RU000A1064Y6,RU000A1064Y6,СУЭК-Финанс 001Р-07R,RUB,Industrials,Россия
RU000A10EK71,RU000A10EK71,Борец Капитал 001Р-05,RUB,Energy,Россия
RU000A10EKZ6,RU000A10EKZ6,Р-Вижн 001Р-03,RUB,IT,Россия
RU000A107X96,RU000A107X96,ВЭБ.РФ ПБО-002Р-40,RUB,Financial,Россия
RU000A10DCE0,RU000A10DCE0,Воксис 001Р-01,RUB,Other,Россия
RU000A101QL5,RU000A101QL5,ГТЛК БО 001P-17,RUB,Financial,Россия
RU000A102VR0,RU000A102VR0,ГТЛК БО 002P-01,RUB,Financial,Россия
RU000A10DF38,RU000A10DF38,СФО ВТБ РКС Эталон 07,RUB,Financial,Россия
RU000A0ZYLG5,RU000A0ZYLG5,Роснефть 002P-03,RUB,Energy,Россия
RU000A107QM0,RU000A107QM0,Бизнес Альянс 001P-04,RUB,Financial,Россия
RU000A10E739,RU000A10E739,Ростелеком 001P-22R,RUB,Telecom,Россия
RU000A107605,RU000A107605,Газпром нефть БО 003P-07R,RUB,Energy,Россия
RU000A108AL4,RU000A108AL4,Интерлизинг 001Р-08,RUB,Financial,Россия
RU000A107A28,RU000A107A28,Банк ГПБ БО 005Р-01Р,RUB,Financial,Россия
RU000A10A8H1,RU000A10A8H1,РусГидро БО-002Р-04,RUB,Utilities,Россия
RU000A10DY92,RU000A10DY92,АЛРОСА 002Р-01,RUB,Materials,Россия
RU000A10EMM0,RU000A10EMM0,Совком Взыскание 01,RUB,Financial,Россия
RU000A10ENS5,RU000A10ENS5,Металлоинвест 002P-05,RUB,Industrials,Россия
RU000A102FT9,RU000A102FT9,АФК Система БО 001P-17,RUB,Financial,Россия
RU000A104WF9,RU000A104WF9,Славнефть БО 002Р-04,RUB,Energy,Россия
RU000A10DJ18,RU000A10DJ18,Борец Капитал 001Р-03,RUB,Energy,Россия
RU000A107AW3,RU000A107AW3,Аэрофьюэлз-002Р-02,RUB,Energy,Россия
RU000A10C6M3,RU000A10C6M3,Уральская кузница 001Р-01,RUB,Other,
RU000A101ZH4,RU000A101ZH4,Почта России БО-001P-10,RUB,Other,Россия
RU000A106607,RU000A106607,Ульяновская область 34005,RUB,Municipal,Россия
RU000A109NM3,RU000A109NM3,РЕГИОНСПЕЦТРАНС-01,RUB,Other,Россия
RU000A10B3Y6,RU000A10B3Y6,ВсеИнструменты.ру 001Р-06,RUB,Consumer,Россия
RU000A100ET6,RU000A100ET6,ДОМ.РФ 001Р-06R,RUB,Financial,Россия
RU000A10DP51,RU000A10DP51,ГТЛК БО 002P-11,RUB,Financial,Россия
RU000A101CQ4,RU000A101CQ4,СУЭК-Финанс 001Р-05R,RUB,Industrials,Россия
RU000A10EK06,RU000A10EK06,Сэтл Групп БО 002P-07,RUB,RealEstate,Россия
RU000A105KR6,RU000A105KR6,Восточная Стивидорная Компания 1P-03R,RUB,Industrials,Россия
RU000A10BQH7,RU000A10BQH7,АйДи Коллект 001P-04,RUB,Financial,Россия
RU000A102LF6,RU000A102LF6,Пионер-Лизинг БО-П04,RUB,Financial,Россия
RU000A108Z93,RU000A108Z93,ВТБ Лизинг 001Р-МБ-01,RUB,Other,Россия
RU000A10B4J5,RU000A10B4J5,Полипласт П02-БО-03,RUB,Materials,Россия
RU000A10BRR4,RU000A10BRR4,РусГидро БО-002Р-06,RUB,Utilities,
RU000A10DT08,RU000A10DT08,Газпром капитал БО-003Р-20,RUB,Energy,Россия
RU000A108U72,RU000A108U72,Первое клиентское бюро 001Р-05,RUB,Financial,Россия
RU000A10BTT6,RU000A10BTT6,Универсальная лизинговая компания УЛК 001Р-01,RUB,Other,
RU000A108GR8,RU000A108GR8,Ростелеком 001P-07R,RUB,Telecom,Россия
RU000A10BUK3,RU000A10BUK3,ИКС 5 Финанс 003P-12,RUB,Consumer,
RU000A10E2B3,RU000A10E2B3,Совком Экспресс 001P-01,RUB,Financial,Россия
RU000A105MP6,RU000A105MP6,Домодедово Фьюэл Фасилитис 002Р-01,RUB,Industrials,Россия
RU000A106LL5,RU000A106LL5,ВЭБ.РФ ПБО-002Р-37,RUB,Financial,Россия
RU000A104A39,RU000A104A39,ИНК-Капитал 001Р-01,RUB,Materials,Россия
RU000A10DQK7,RU000A10DQK7,АБЗ-1 002P-05,RUB,Industrials,Россия
RU000A10CZC7,RU000A10CZC7,Аэрофьюэлз002Р-06,RUB,Energy,Россия
RU000A105X80,RU000A105X80,ВымпелКом 001Р-08,RUB,Telecom,Россия
RU000A105KB0,RU000A105KB0,ГТЛК БО 002P-02,RUB,Financial,Россия
RU000A10DDU4,RU000A10DDU4,Магнит БО-005Р-04,RUB,Consumer,Россия
RU000A10DFN4,RU000A10DFN4,МТС 002Р-14,RUB,Telecom,Россия
RU000A0ZZY59,RU000A0ZZY59,Россельхозбанк 11В1,RUB,Financial,Россия
RU000A0ZYT40,RU000A0ZYT40,Роснефть 002P-04,RUB,Energy,Россия
RU000A107GJ7,RU000A107GJ7,ВсеИнструменты.ру 001Р-01,RUB,Consumer,Россия
RU000A10EBE0,RU000A10EBE0,Ростелеком 001P-23R,RUB,Telecom,Россия
RU000A10ERV0,RU000A10ERV0,Магнит БО-006Р-02,RUB,Consumer,Россия
RU000A10ES57,RU000A10ES57,Газпром капитал БО-003Р-24,RUB,Energy,Россия
RU000A106R53,RU000A106R53,Автодор БО-005Р-03,RUB,Industrials,Россия
RU000A10DPB8,RU000A10DPB8,КАМАЗ БО-П19,RUB,Industrials,Россия
RU000A10E7W8,RU000A10E7W8,Металлоинвест 002P-04,RUB,Industrials,Россия
RU000A107GV2,RU000A107GV2,Совкомбанк Лизинг 001Р-01,RUB,Industrials,Россия
RU000A107ST1,RU000A107ST1,Аренза-Про 001P-04,RUB,Financial,Россия
RU000A1040E8,RU000A1040E8,Цифра брокер П01-02,RUB,Financial,Россия
RU000A10CSX8,RU000A10CSX8,ИКС 5 Финанс 003P-14,RUB,Consumer,Россия
RU000A102952,RU000A102952,ВИС ФИНАНС БО-П01,RUB,Financial,Россия
RU000A107GX8,RU000A107GX8,АФК Система БО 001Р-27,RUB,Financial,Россия
RU000A109KC0,RU000A109KC0,ИКС 5 Финанс 003P-06,RUB,Consumer,Россия
RU000A10EW44,RU000A10EW44,Полюс ПБО-05,RUB,Materials,Россия
RU000A101Q26,RU000A101Q26,АФК Система БО 001P-13,RUB,Financial,Россия
RU000A10C5T0,RU000A10C5T0,Гидромашсервис 001Р-04,RUB,Consumer,Россия
RU000A107GU4,RU000A107GU4,МФК Быстроденьги 002Р-04,RUB,Financial,Россия
RU000A10B3S8,RU000A10B3S8,Аэрофьюэлз-002Р-04,RUB,Energy,Россия
RU000A107CX7,RU000A107CX7,ГТЛК ЗО28-Д,RUB,Financial,Россия
RU000A10BQ03,RU000A10BQ03,Спектр БО-02,RUB,Other,Россия
RU000A10F6G2,RU000A10F6G2,Первое клиентское бюро 001Р-11,RUB,Financial,Россия
RU000A10C5P8,RU000A10C5P8,ПИР БО-04-001P,RUB,Industrials,Россия
BYM000002410,BYM000002410,Республика Беларусь 344 24.02.2031,RUB,Government,Беларусь
RU000A108KU4,RU000A108KU4,А101 БО-001Р-01,RUB,RealEstate,Россия
RU000A109DV5,RU000A109DV5,Интерлизинг 001Р-09,RUB,Financial,Россия
RU000A101QN1,RU000A101QN1,Газпром капитал БО-001Р-04,RUB,Energy,Россия
RU000A105DL4,RU000A105DL4,Новые Технологии БO-01,RUB,Materials,Россия
RU000A109KW8,RU000A109KW8,Нижнекамскнефтехим 001P-03,RUB,Materials,Россия
RU000A0ZYVU5,RU000A0ZYVU5,Роснефть 002P-05,RUB,Energy,Россия
RU000A10AEG7,RU000A10AEG7,Полипласт П02-БО-01,RUB,Materials,Россия
RU000A10B4U2,RU000A10B4U2,СИБУР Холдинг 001Р-04,RUB,Energy,Россия
RU000A10B2X0,RU000A10B2X0,Синара Транспортные Машины1P5,RUB,Industrials,Россия
RU000A10CH11,RU000A10CH11,Полипласт П02-БО-09,RUB,Materials,Россия
RU000A10DJY3,RU000A10DJY3,ПР-Лизинг 003Р-01,RUB,Other,Россия
RU000A108N55,RU000A108N55,Альфа-Банк ЗО-500,RUB,Financial,Россия
RU000A10EAM5,RU000A10EAM5,ГТЛК БО 001P-22,RUB,Financial,Россия
RU000A107AM4,RU000A107AM4,Альфа-Банк Б2Р25,RUB,Financial,Россия
RU000A10DSY4,RU000A10DSY4,Совко Капитал 001Р-01,RUB,Financial,Россия
RU000A10BQK1,RU000A10BQK1,СФО ВТБ РКС Эталон 05,RUB,Financial,Россия
RU000A0JX5W4,RU000A0JX5W4,Альфа-Банк БО-18,RUB,Financial,Россия
RU000A105GW4,RU000A105GW4,Банк ГПБ БО 001Р-22Р,RUB,Energy,Россия
RU000A1087A7,RU000A1087A7,ЭР-Телеком Холдинг ПБО-02-06,RUB,Telecom,Россия
RU000A10EQ75,RU000A10EQ75,ЕвразХолдинг Финанс 003P-06,RUB,Materials,Россия
RU000A108CC9,RU000A108CC9,Первое клиентское бюро 001Р-04,RUB,Financial,Россия
RU000A104SX0,RU000A104SX0,РЖД БО 001Р-24R,RUB,Industrials,Россия
RU000A10DCJ9,RU000A10DCJ9,Ростелеком 001P-21R,RUB,Telecom,Россия
RU000A101FG8,RU000A101FG8,Ростелеком 002P-02R,RUB,Telecom,Россия
RU000A105104,RU000A105104,РУСАЛ БО-05,CNY,Materials,Россия
RU000A109312,RU000A109312,МТС 002P-06,RUB,Telecom,Россия
RU000A10ET56,RU000A10ET56,Россети Сибирь 001Р-01,RUB,Utilities,Россия
RU000A103NU9,RU000A103NU9,Автодор БО-004Р-01,RUB,Industrials,Россия
RU000A0JXQK2,RU000A0JXQK2,Роснефть 001P-04,RUB,Energy,Россия
RU000A1023K1,RU000A1023K1,АФК Система БО 001P-15,RUB,Financial,Россия
RU000A10E5X0,RU000A10E5X0,РусГидро БО-002Р-11,RUB,Utilities,Россия
RU000A10DBZ7,RU000A10DBZ7,Акрон БО-002P-01,RUB,Materials,Россия
RU000A10B8C1,RU000A10B8C1,МФК Лайм-Займ 05,RUB,Financial,Россия
RU000A104693,RU000A104693,АФК Система БО 001P-23,RUB,Financial,Россия
RU000A107D58,RU000A107D58,ГТЛК ЗО29-Д,RUB,Financial,Россия
RU000A108QA3,RU000A108QA3,МегаФон БО-002P-04,RUB,Telecom,Россия
RU000A109VJ2,RU000A109VJ2,ВсеИнструменты.ру 001Р-02,RUB,Consumer,Россия
RU000A109VM6,RU000A109VM6,КАМАЗ БО-П13,RUB,Industrials,Россия
RU000A10E8N5,RU000A10E8N5,МТС 002Р-16,RUB,Telecom,Россия
RU000A10EDW8,RU000A10EDW8,Магнит БО-006Р-01,RUB,Consumer,Россия
RU000A1075J3,RU000A1075J3,РЕСО-Лизинг БО-02П-05,RUB,Financial,Россия
RU000A106K27,RU000A106K27,Медси ГК 001P-03,RUB,HealthCare,Россия
RU000A0JXPN8,RU000A0JXPN8,Ростелеком 001P-02R,RUB,Telecom,Россия
RU000A107738,RU000A107738,Т-Банк TCS-perp1,RUB,Financial,Россия
RU000A10FBG2,RU000A10FBG2,Трансмашхолдинг ПБО-08,RUB,Industrials,Россия
RU000A100FE5,RU000A100FE5,ГТЛК БО 001P-14,RUB,Financial,Россия
RU000A10DJR7,RU000A10DJR7,РЖД БО 001P-49R,RUB,Industrials,
RU000A0JTU85,RU000A0JTU85,РЖД 28,RUB,Industrials,Россия
RU000A109VK0,RU000A109VK0,ВсеИнструменты.ру 001Р-03,RUB,Consumer,Россия
RU000A0ZZGT5,RU000A0ZZGT5,РЖД БО 001Р-08R,RUB,Industrials,Россия
RU000A10BW39,RU000A10BW39,Воксис 03,RUB,Other,
RU000A101012,RU000A101012,АФК Система БО 001P-12,RUB,Financial,Россия
RU000A10DEQ0,RU000A10DEQ0,Полипласт П02-БО-12,RUB,Materials,Россия
RU000A10CLD5,RU000A10CLD5,МСБ-Лизинг 003P-06,RUB,Financial,Россия
RU000A10DCG5,RU000A10DCG5,ХК Новотранс 002P-02,RUB,Industrials,Россия
RU000A107TH4,RU000A107TH4,Альфа-Банк Б2Р26,RUB,Financial,Россия
RU000A10B4D8,RU000A10B4D8,Металлоинвест 001P-13,RUB,Industrials,Россия
RU000A1064G3,RU000A1064G3,Банк ГПБ БО 001Р-26Р,RUB,Energy,Россия
RU000A1079S6,RU000A1079S6,Металлоинвест 001P-06,RUB,Industrials,Россия
RU000A108LP2,RU000A108LP2,ФосАгро БО-П01-USD,RUB,Materials,Россия
RU000A10D483,RU000A10D483,Газпром нефть 005P-01R,RUB,Energy,Россия
RU000A10E6V2,RU000A10E6V2,ИКС 5 Финанс 003P-17,RUB,Consumer,Россия
RU000A10B2M3,RU000A10B2M3,МФК Быстроденьги 002Р-08,RUB,Financial,Россия
RU000A10BU07,RU000A10BU07,Полипласт П02-БО-06,RUB,Materials,
RU000A105112,RU000A105112,РУСАЛ БО-06,CNY,Materials,Россия
RU000A10D319,RU000A10D319,Уралкуз 001Р-02,RUB,Industrials,Россия
RU000A10C8K3,RU000A10C8K3,Воксис 04,RUB,Other,Россия
RU000A105GN3,RU000A105GN3,Борец Капитал ЗО-2026,RUB,Energy,Россия
RU000A1090N4,RU000A1090N4,Аэрофьюэлз-002Р-03,RUB,Energy,Россия
RU000A1087J8,RU000A1087J8,Газпром капитал БО-002Р-14,RUB,Energy,Россия
RU000A10EXK1,RU000A10EXK1,Мэйл.Ру Финанс 001P-03,RUB,Telecom,Россия
RU000A10EHC1,RU000A10EHC1,Гидромашсервис 002Р-01,RUB,Consumer,Россия
RU000A103N84,RU000A103N84,Россельхозбанк БO-14-002P,RUB,Financial,Россия
RU000A106P63,RU000A106P63,ФЭС-Агро 001Р-01,RUB,Consumer,Россия
RU000A10ES16,RU000A10ES16,ОДК 001P-02,RUB,Other,Россия
RU000A0JWV63,RU000A0JWV63,Россельхозбанк 08Т1,RUB,Financial,Россия
RU000A1057P8,RU000A1057P8,РусГидро БО-П06,RUB,Utilities,Россия
RU000A10EYG7,RU000A10EYG7,Полюс ПБО-06,RUB,Materials,Россия
RU000A10EMF4,RU000A10EMF4,Первое клиентское бюро 001Р-10,RUB,Financial,Россия
RU000A10EKX1,RU000A10EKX1,ЭнергоТехСервис 001Р-09,RUB,Industrials,Россия
RU000A10D3J5,RU000A10D3J5,Почта России 003P-01,RUB,Other,Россия
RU000A10E7Q0,RU000A10E7Q0,Альфа-Банк 002P-31,RUB,Financial,Россия
RU000A10ECW0,RU000A10ECW0,Полипласт П02-БО-15,RUB,Materials,Россия
RU000A10EVJ7,RU000A10EVJ7,Газпром нефть 005Р-06R,RUB,Energy,Россия
RU000A10EN60,RU000A10EN60,Ростелеком 001P-24R,RUB,Telecom,Россия
RU000A10BFM0,RU000A10BFM0,Газпром капитал БО-003Р-13,RUB,Energy,Россия
RU000A1059R0,RU000A1059R0,Лукойл ЗО-31,RUB,Energy,Россия
RU000A10DHV3,RU000A10DHV3,Инарктика 002Р-05,RUB,Consumer,Россия
RU000A103KJ8,RU000A103KJ8,Европлан 001P-03,RUB,Other,Россия
RU000A1007Z2,RU000A1007Z2,РЖД БО 001Р-13R,RUB,Industrials,Россия
RU000A10EER6,RU000A10EER6,ФосАгро БО-02-05,RUB,Materials,Россия
RU000A0ZZ1J8,RU000A0ZZ1J8,ГТЛК БО 001P-09,RUB,Financial,Россия
RU000A1057B8,RU000A1057B8,ЕАБР 003P-003,RUB,Financial,Казахстан
RU000A10BRM5,RU000A10BRM5,Акрон БО-001P-09,RUB,Materials,Россия
RU000A108BD9,RU000A108BD9,Альфа-Банк ЗО-400,RUB,Financial,Россия
BYM000002154,BYM000002154,Республика Беларусь 340 29.06.2027,RUB,Government,Беларусь
RU000A10BV55,RU000A10BV55,НОВАТЭК 001Р-04,RUB,Energy,
RU000A107JN3,RU000A107JN3,ТМК ЗО-2027,RUB,Materials,Россия
RU000A10E6T6,RU000A10E6T6,Акрон БО-002P-02,RUB,Materials,Россия
RU000A10C5F9,RU000A10C5F9,Группа Черкизово БО-002P-02,RUB,Consumer,Россия
RU000A10DE54,RU000A10DE54,Лид Капитал 001Р-01,RUB,Industrials,Россия
RU000A1089W7,RU000A1089W7,РЖД ЗО28-2-ФР,RUB,Industrials,Россия
RU000A108P61,RU000A108P61,Россети Московский регион БО1Р06,RUB,Utilities,Россия
RU000A102CK5,RU000A102CK5,Russia 2027 EUR,RUB,Government,Россия
RU000A103FY7,RU000A103FY7,ВЭБ.РФ ПБО-001Р-30В,RUB,Financial,Россия
RU000A102QJ7,RU000A102QJ7,Банк ВТБ СУБ-Т1-1,RUB,Financial,Россия
RU000A102CL3,RU000A102CL3,Russia 2032 EUR,RUB,Government,Россия
RU000A0JXU14,RU000A0JXU14,Russia 2047,RUB,Government,Россия
XS0767473852,XS0767473852,Russia 2042,RUB,Government,Россия
XS0971721963,XS0971721963,Russia 2043,RUB,Government,Россия
RU000A103S89,RU000A103S89,Банк ВТБ СУБ-Т1-8,RUB,Financial,Россия
RU000A10C6S0,RU000A10C6S0,ВЭБ.РФ ПБО-002Р-53,RUB,Financial,
RU000A10CTB2,RU000A10CTB2,Агроэко БО-001P-01,RUB,Other,Россия
MGKL1P2,RU000A10EG10,МГКЛ 001PS-02,RUB,Financial,Россия
RU000A10D9J2,RU000A10D9J2,ВЭБ.РФ ПБО-002Р-52,RUB,Financial,Россия
RU000A100881,RU000A100881,Ростелеком 001P-05R,RUB,Telecom,Россия
RU000A10ERC0,RU000A10ERC0,АПРИ БО-002Р-14,RUB,RealEstate,Россия
MGKL1P1,RU000A10DTC8,МГКЛ 001PS-01,RUB,Financial,Россия
RU000A10FBB3,RU000A10FBB3,Легенда БО 002P-07,RUB,Consumer,Россия
RU000A10DB16,RU000A10DB16,Оил Ресурс 001P-03,RUB,Energy,Россия
RU000A10F6Y5,RU000A10F6Y5,Брусника 002Р-08,RUB,RealEstate,Россия
RU000A10C8H9,RU000A10C8H9,Оил Ресурс 001P-02,RUB,Energy,Россия
RU000A10BQ78,RU000A10BQ78,Компания Симпл 001Р-04,RUB,Other,
RU000A10AHU1,RU000A10AHU1,Оил Ресурс 001P-01,RUB,Energy,Россия
RU000A10EYU8,RU000A10EYU8,ВУШ БО 001P-06,RUB,Industrials,Россия
RU000A10C8F3,RU000A10C8F3,Брусника 002Р-04,RUB,RealEstate,Россия
RU000A101SC0,RU000A101SC0,ГТЛК БО 001P-18,RUB,Financial,Россия
RU000A10E5C4,RU000A10E5C4,АПРИ БО-002Р-13,RUB,RealEstate,Россия
RU000A101S16,RU000A101S16,Республика Казахстан 13,RUB,Government,Казахстан
RU000A10FD46,RU000A10FD46,Ред Софт БО 002Р-06,RUB,IT,Россия
RU000A101S08,RU000A101S08,Республика Казахстан 12,RUB,Government,Казахстан
RU000A107W71,RU000A107W71,Солид-Лизинг БО-02,RUB,Financial,Россия
RU000A10CB66,RU000A10CB66,Сегежа 003P-06R,RUB,Materials,Россия
RU000A10CLX3,RU000A10CLX3,Уральская Сталь БО 001Р-05,RUB,Materials,Россия
RU000A10E747,RU000A10E747,ГК Сегежа 003P-10R,RUB,Materials,Россия
RU000A10FBK4,RU000A10FBK4,Арлифт 001Р-02,RUB,Industrials,Россия
RU000A10F0X0,RU000A10F0X0,ТД РКС 002Р-08,RUB,Consumer,Россия
RU000A10B2P6,RU000A10B2P6,АйДи Коллект 001P-01,RUB,Financial,Россия
RU000A10CL64,RU000A10CL64,Сегежа 003P-07R,RUB,Materials,Россия
RU000A10BBG1,RU000A10BBG1,ТЕХНО Лизинг 001Р-07,RUB,Financial,Россия
RU000A10EV60,RU000A10EV60,Интел Коллект БО-02,RUB,Financial,Россия
RU000A10CM06,RU000A10CM06,АПРИ БО-002Р-11,RUB,RealEstate,Россия
RU000A109KL1,RU000A109KL1,Банк ВТБ Б-1-359,RUB,Financial,Россия
RU000A10EJR5,RU000A10EJR5,Арлифт 001Р-01,RUB,Industrials,Россия
RU000A10B2F7,RU000A10B2F7,ЛК Роделен БО 002P-03,RUB,Financial,Россия
RU000A10E7U2,RU000A10E7U2,ПКФ 001Р-01,RUB,Other,Россия
RU000A10C758,RU000A10C758,ТД РКС 002Р-06,RUB,Consumer,
RU000A10AYB6,RU000A10AYB6,А Спэйс 001Р-02,RUB,RealEstate,Россия
RU000A106FW4,RU000A106FW4,МГКЛ 001Р-03,RUB,Financial,Россия
RU000A10D2Y6,RU000A10D2Y6,Уральская Сталь БО-001Р-06,RUB,Materials,Россия
RU000A10CRB6,RU000A10CRB6,Кокс 001P-06,RUB,Materials,Россия
RU000A10BP46,RU000A10BP46,Страна Девелопмент 03,RUB,RealEstate,Россия
RU000A10EHB3,RU000A10EHB3,МФК Лайм-Займ 06,RUB,Financial,Россия
RU000A10BQM7,RU000A10BQM7,ТД РКС 002Р-05,RUB,Consumer,
RU000A10FBR9,RU000A10FBR9,КЛВЗ КРИСТАЛЛ 001P-05,RUB,Consumer,Россия
RU000A10EC63,RU000A10EC63,Брусника 002Р-06,RUB,RealEstate,Россия
RU000A10ADJ3,RU000A10ADJ3,ЭнергоТехСервис 001Р-06,RUB,Industrials,Россия
RU000A10EYY0,RU000A10EYY0,Медскан 001Р-02,RUB,HealthCare,Россия
